analysis_id,source,source_type,analyst,source_date,adp_basis,season,position,adp_position_rank,player_name_source,player_name_normalized,nfl_team,factor,factor_group,factor_kind,league_average_reference,response,color,color_points,counts_toward_score,extraction_confidence,extraction_method
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Carries,volume,binary_vs_avg,293.79,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Targets,volume,binary_vs_avg,92.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Receptions,volume,binary_vs_avg,72.22,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Total Touches,volume,binary_vs_avg,365.90,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Touchdowns,volume,binary_vs_avg,16.73,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Offensive Rank in PPG,situational,binary_vs_avg,9.50,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,PFF Run Blocking Grade,situational,binary_vs_avg,9.88,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Teams Wins,situational,binary_vs_avg,9.85,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Age,situational,binary_vs_avg,24.94,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Efficiency (Yards per Carry),situational,binary_vs_avg,4.89,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Efficiency (Yards per Touch),situational,binary_vs_avg,5.82,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Archetype,classification,archetype,N/A,RB1s In Their Prime,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,10,Chase Brown,Chase Brown,,Age & Injury,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Carries,volume,binary_vs_avg,293.79,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Targets,volume,binary_vs_avg,92.49,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Receptions,volume,binary_vs_avg,72.22,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Total Touches,volume,binary_vs_avg,365.90,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Touchdowns,volume,binary_vs_avg,16.73,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Offensive Rank in PPG,situational,binary_vs_avg,9.50,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,PFF Run Blocking Grade,situational,binary_vs_avg,9.88,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Teams Wins,situational,binary_vs_avg,9.85,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Age,situational,binary_vs_avg,24.94,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Efficiency (Yards per Carry),situational,binary_vs_avg,4.89,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Efficiency (Yards per Touch),situational,binary_vs_avg,5.82,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Archetype,classification,archetype,N/A,Trusty Veteran,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,11,Derrick Henry,Derrick Henry,,Age & Injury,classification,injury,MC/SC/C,Concerned,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Carries,volume,binary_vs_avg,293.79,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Targets,volume,binary_vs_avg,92.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Receptions,volume,binary_vs_avg,72.22,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Total Touches,volume,binary_vs_avg,365.90,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Touchdowns,volume,binary_vs_avg,16.73,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Offensive Rank in PPG,situational,binary_vs_avg,9.50,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,PFF Run Blocking Grade,situational,binary_vs_avg,9.88,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Teams Wins,situational,binary_vs_avg,9.85,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Age,situational,binary_vs_avg,24.94,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Efficiency (Yards per Carry),situational,binary_vs_avg,4.89,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Efficiency (Yards per Touch),situational,binary_vs_avg,5.82,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Archetype,classification,archetype,N/A,Prime Multi Time RB1,purple,0,N,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,12,Devon Achane,De'Von Achane,,Age & Injury,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Carries,volume,binary_vs_avg,293.79,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Targets,volume,binary_vs_avg,92.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Receptions,volume,binary_vs_avg,72.22,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Total Touches,volume,binary_vs_avg,365.90,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Touchdowns,volume,binary_vs_avg,16.73,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Offensive Rank in PPG,situational,binary_vs_avg,9.50,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,PFF Run Blocking Grade,situational,binary_vs_avg,9.88,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Teams Wins,situational,binary_vs_avg,9.85,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Age,situational,binary_vs_avg,24.94,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Efficiency (Yards per Carry),situational,binary_vs_avg,4.89,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Efficiency (Yards per Touch),situational,binary_vs_avg,5.82,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Archetype,classification,archetype,N/A,Breakout Candidate,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,13,Jeremiyah Love,Jeremiyah Love,,Age & Injury,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Carries,volume,binary_vs_avg,293.79,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Targets,volume,binary_vs_avg,92.49,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Receptions,volume,binary_vs_avg,72.22,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Total Touches,volume,binary_vs_avg,365.90,?,orange,-1,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Touchdowns,volume,binary_vs_avg,16.73,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Offensive Rank in PPG,situational,binary_vs_avg,9.50,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,PFF Run Blocking Grade,situational,binary_vs_avg,9.88,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Teams Wins,situational,binary_vs_avg,9.85,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Age,situational,binary_vs_avg,24.94,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Efficiency (Yards per Carry),situational,binary_vs_avg,4.89,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Efficiency (Yards per Touch),situational,binary_vs_avg,5.82,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Archetype,classification,archetype,N/A,RB1s In Their Prime,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,14,Breece Hall,Breece Hall,,Age & Injury,classification,injury,MC/SC/C,Minimal Concerns,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,15,Kyren Williams,Kyren Williams,,Carries,volume,binary_vs_avg,293.79,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,15,Kyren Williams,Kyren Williams,,Targets,volume,binary_vs_avg,92.49,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,15,Kyren Williams,Kyren Williams,,Receptions,volume,binary_vs_avg,72.22,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,15,Kyren Williams,Kyren Williams,,Total Touches,volume,binary_vs_avg,365.90,No,red,-3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,15,Kyren Williams,Kyren Williams,,Touchdowns,volume,binary_vs_avg,16.73,Yes,yellow,3,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
RB_FACTOR_GRID_2026,"Analyst colour-coded RB factor grid (screenshots, 10 images)",third_party_analyst_screenshot,UNKNOWN - owner to supply,UNKNOWN - owner to supply,"Underdog Fantasy ADP (best-ball), 2026",2026,RB,15,Kyren Williams,Kyren Williams,,Offensive Rank in PPG,situational,binary_vs_avg,9.50,Yes,green,5,Y,high,"programmatic cell-fill sampling, validated vs published colour counts"
